id	uKIN	RWR
P35398	2.0606776658478103e-06	2.418663085243476e-05
P35408	1.9628356451474046e-06	2.7174150248039183e-05
P35414	4.4633740273851507e-07	8.861632061878834e-06
P35442	2.5148054855375868e-06	7.319382355547376e-06
P35443	2.310368869627972e-07	5.830440480692303e-08
P35452	6.185919604972546e-06	3.0074830183860093e-05
P35453	5.7808202294363484e-05	0.0014427027952618754
P35462	1.2945271536055097e-06	7.854295132345117e-06
P35475	3.3507660926421e-07	2.0551055546899663e-07
P35498	3.6058930624834884e-07	2.0348115093031996e-07
P35499	5.178167325083094e-07	1.1177933057021453e-06
P35503	3.110115183158609e-07	6.224537848968947e-08
P35520	9.290032682717979e-07	2.118460714752083e-05
P35523	3.766554672479178e-07	4.117979483423706e-07
P35527	5.366151185189441e-07	8.301926219760264e-06
P35542	6.275165183060068e-07	3.411934676535827e-07
P35544	4.7437484894815967e-07	8.551548579446085e-06
P35548	1.5967743733271354e-06	2.654067490282017e-05
P35555	2.804070268214284e-06	3.0018213733021986e-05
P35556	2.6108325779791662e-06	2.6906159158411917e-05
P35557	3.6802887230636354e-07	4.975825541654246e-07
P35558	9.715450172891824e-07	2.0156842745260365e-05
P35568	1.06737860185712e-06	3.576184815155067e-05
P35573	9.040561157783846e-07	1.6140449365527595e-05
P35575	3.5127597996958677e-06	9.331785788417576e-06
P35579	5.619622129566634e-06	0.0013461574673189688
P35580	6.38435674772577e-07	2.905556702150497e-05
P35590	1.5186257127784701e-06	8.611408379165997e-06
P35606	5.84171491642578e-07	1.4250441867922152e-05
P35609	1.8282388434563414e-06	8.370245891693513e-05
P35610	4.0147952980885014e-07	1.3195313774328048e-05
P35611	7.960123388908757e-07	1.6723576304415037e-05
P35612	5.20445799502294e-07	2.863156712881988e-06
P35613	4.808953346418459e-07	1.949867451324304e-05
P35625	1.028912350744277e-06	8.829167814529469e-06
P35626	3.994590123311127e-06	1.6887489993328646e-05
P35637	4.2132532642474385e-06	0.0013290372932732721
P35638	2.4977264193974144e-05	0.0014389969348642562
P35658	2.2786001607199137e-05	0.0012230500721771397
P35659	2.3390422201318057e-05	0.001339940990475841
P35663	2.4356977213787385e-07	5.613567511722911e-08
P35670	2.858548590348012e-06	1.773046956527223e-05
P35680	2.762107715842387e-06	3.2748484643391545e-05
P35711	7.59787758831015e-07	8.09110624876727e-06
P35712	8.154115579314375e-07	3.8529094620956645e-06
P35713	7.322103085126154e-06	1.4028136305238367e-05
P35716	1.2701052769345609e-06	1.2126415135374553e-06
P35749	3.663672372891842e-05	0.0016912969648494895
P35754	9.72485333584109e-07	7.215921008024168e-06
P35789	3.455927003056362e-07	8.844145971504646e-08
P35790	3.4102214268205767e-07	2.464566841689952e-07
P35813	2.1727501493974076e-06	7.63309883860032e-05
P35858	3.2748461945510746e-07	1.6985183350686667e-07
P35869	2.064340919828351e-06	3.747485053955918e-05
P35900	4.024839940612752e-07	1.8403676029843808e-06
P35908	5.993288300318244e-07	1.363455440408665e-05
P35913	2.578132475714298e-07	4.214806332140234e-08
P35914	5.532203572526695e-07	2.8849475336739977e-06
P35916	7.999779221682273e-05	0.0013614934089126265
P35968	2.85710472062111e-05	0.0014432632121130359
P35998	6.77234387922485e-07	3.649232103964147e-05
P36021	1.3407028924374125e-06	1.1029337966184763e-05
P36222	7.199247052453474e-06	2.8086317389031603e-05
P36268	3.8352067088683236e-07	1.0652916849698963e-07
P36269	3.52207415867987e-07	1.518729583147605e-07
P36382	1.2669764701648005e-06	1.0478575475403664e-05
P36383	4.179924578718086e-07	1.4697764928578353e-06
P36402	1.0083195259451513e-05	3.941399381428896e-05
P36404	9.1143196249346e-07	9.557977903459839e-06
P36405	9.980446006556935e-07	1.0346510522085634e-05
P36406	7.795781440017279e-07	4.7529475468470495e-05
P36507	3.122315535764808e-05	0.0014385424886398364
P36508	2.416980464448244e-06	6.545692793511767e-05
P36537	3.5389280408657636e-07	1.2511489216837662e-07
P36542	3.66447893300055e-07	1.6819117823751125e-05
P36543	3.9584944848033777e-07	6.794587347744644e-06
P36544	1.1863974609285877e-06	4.978731516431907e-06
P36551	5.47200537017466e-07	5.025388269337099e-06
P36575	7.786994854810194e-07	4.573496073202402e-06
P36578	3.934883960343433e-07	1.7885712820750396e-05
P36639	3.0985164743209076e-06	3.6308870193410614e-05
P36776	1.325950337813372e-06	8.746657171113246e-05
P36871	9.76516566567375e-07	1.8973666689881906e-05
P36873	5.246652060822538e-07	5.487125664596743e-05
P36888	6.949000801339855e-05	0.0015354027830117415
P36894	2.343429316995971e-05	0.0016185313009177411
P36896	2.819362189458461e-06	2.623309494369519e-05
P36897	1.5512406366115426e-06	8.55746879134983e-05
P36915	1.5851064130947141e-06	1.724485557136581e-05
P36941	5.456580758605512e-07	9.15035392661611e-06
P36952	9.4626290910704e-07	2.245750707488755e-05
P36954	9.452401331497668e-07	1.4211427179599441e-05
P36955	1.5607834105062565e-06	7.530314499879445e-06
P36956	9.502328588895662e-07	2.031000449626368e-05
P36957	3.5239851764364623e-07	2.5721550659422415e-05
P36959	3.2399457067088915e-07	1.3888154045015594e-07
P36969	3.4492818898960553e-07	2.006520792709869e-06
P36980	2.6257079196140824e-07	7.020058809112463e-08
P37023	3.9736917791449465e-06	2.2526634345849284e-05
P37058	1.0254709791040856e-06	5.438281649271759e-06
P37059	2.2361020886441868e-07	1.809594053645617e-08
P37088	1.363302419576686e-06	8.868550734126022e-06
P37108	4.3078073125183994e-07	1.2852760961655039e-05
P37173	1.1123281708166223e-05	0.0013323659051420608
P37198	5.462482536535062e-07	1.536566654332828e-05
P37231	1.3381053450092938e-05	0.00173545930907601
P37235	3.807396384347881e-07	2.205448658502035e-06
P37268	4.409393457635196e-07	4.900968280200876e-06
P37275	6.29748932164182e-05	0.001434699013374138
P37287	9.973763145378172e-07	6.677593845352046e-06
P37288	1.580348599350153e-05	3.6524243177051424e-05
P37802	4.50985553022739e-07	1.1064669193649863e-05
P37837	5.971808360110172e-07	1.177897927670203e-05
P37840	3.7776120844345584e-07	2.76081074931115e-05
P38117	5.503098411168889e-07	1.5044454093296734e-05
P38159	4.5795802020402866e-07	1.8851485987178783e-05
P38398	1.8761358315927278e-06	0.0010569441673380895
P38405	9.343222130998848e-07	4.914436206098247e-06
P38432	4.720123955604881e-07	1.0387327678587236e-05
P38435	6.93942931752401e-07	4.077794023353791e-06
P38484	6.450234352061375e-07	4.94984746905409e-06
P38567	3.624331810668277e-07	7.511887143825271e-08
P38570	1.0739576988932512e-06	2.127881504258749e-06
P38571	2.619264897716049e-06	2.007769858213243e-06
P38606	3.136484298929936e-07	7.80756694978592e-06
P38646	4.5689533666197773e-07	3.009501808992527e-05
P38919	4.903490084944402e-07	2.7302472276099766e-05
P38935	1.2745525456971225e-06	7.493417374137427e-06
P38936	7.373306063449582e-06	0.0013376383225437859
P39019	4.6620063138379067e-07	2.0062048438968523e-05
P39023	3.8247207305962997e-07	1.4813040634213242e-05
P39059	3.846320886493215e-07	2.7685338270741066e-07
P39060	1.853625414118177e-06	2.1682809627923403e-05
P39086	8.1205357035892e-06	2.3865732946784868e-05
P39210	3.4850124049428055e-07	2.453765813620631e-06
P39656	3.2519501946691014e-07	7.0902429274208905e-06
P39687	5.607961468554806e-07	1.0475261163887739e-05
P39748	2.6116512833485237e-05	0.001583214492436965
P39877	6.082773025040177e-07	1.7056768728408193e-07
P39880	2.5460919357469328e-05	0.001076361845946069
P39900	4.172749245472251e-06	2.0500148648409896e-05
P39905	1.1389750734038928e-06	6.953885894212398e-06
P40121	8.554628695920086e-07	6.952203992058143e-06
P40123	1.820202606732471e-06	1.4674463420521487e-05
P40126	5.402704132570678e-07	1.1866721808642153e-06
P40145	3.444464710156534e-07	1.6706976448323223e-07
P40189	5.156072060509008e-05	0.0012331692141529643
P40197	3.671117603775354e-07	2.429514480607851e-07
P40198	1.7936310680560762e-06	4.958490168642436e-06
P40199	1.1631670159642877e-06	9.594350343070493e-06
P40200	2.7251097602188058e-06	1.1050728874979302e-05
P40222	1.4598480677921037e-06	6.743980512831633e-05
P40225	5.930540479257834e-05	8.747082537357359e-05
P40227	5.704374072927924e-07	3.5907991040625724e-05
P40238	0.0002940715896557566	0.0015933906579502976
P40259	2.4495080082455605e-05	0.0013436601277603355
P40261	1.0520818144084757e-06	2.3937294335764178e-06
P40305	2.1434496206131863e-06	5.050335144427577e-06
P40306	3.955885316162401e-07	1.782440176353266e-06
P40313	3.8365982162175296e-07	4.218962267164724e-07
P40337	5.411301898179618e-06	0.0015097653971620768
P40394	3.3496803818769e-07	1.1541034951697827e-07
P40424	5.423895161008755e-05	0.0016491946540110305
P40425	3.8074568326010923e-06	6.647200867442568e-05
P40426	3.140380472884478e-06	6.083544465944581e-05
P40429	4.4945668525162304e-07	1.2518260645308374e-05
P40616	4.724636348639828e-07	6.059593854437848e-06
P40617	6.065626861242577e-07	2.226035942478533e-06
P40692	1.281429755088941e-05	0.001522609338091263
P40763	7.718726335662942e-06	0.0015416831865833988
P40818	2.963373345460636e-05	0.001534961709083056
P40855	1.093763329563159e-06	3.799050116022604e-05
P40879	1.162056152392586e-06	6.693540881674888e-07
P40925	4.604197652456274e-07	6.972391840608682e-06
P40926	4.0684237205406795e-07	1.7047779988837286e-05
P40933	1.956845128452174e-06	8.769098974553415e-06
P40937	7.300451093983737e-07	2.4034772989803304e-05
P40938	8.006289084296659e-07	2.0500837889857378e-05
P40939	4.349021345461005e-07	2.423976787199033e-05
P40967	1.1790727456525449e-06	1.602924899137843e-05
P41002	4.919269110232118e-07	1.8625671742162353e-06
P41091	7.111451050665086e-07	1.964082206769974e-05
P41134	1.0847356352158786e-06	1.5961692252826905e-05
P41143	4.921356314019448e-07	1.6526803931360388e-06
P41145	3.629556314142414e-07	5.026013821440858e-07
P41146	3.0984791728528684e-07	2.2393186872567954e-07
P41159	4.732593220418085e-07	7.032399444876063e-07
P41161	0.00010831649203183895	0.0014400909727355304
P41162	2.236141769551255e-06	1.186322850101334e-05
P41180	1.7802173472189704e-06	1.1458795066627977e-05
P41181	5.418577167249516e-07	4.72862461453741e-06
P41182	1.743277918166092e-05	0.001582712639034231
P41208	3.928354208853899e-06	7.628077016666533e-05
P41212	6.141395249961349e-05	0.0016046171862992115
P41214	4.171235152695889e-07	1.4731562690318144e-06
P41217	9.414045174595883e-07	4.878194617175835e-07
P41218	6.029526175927163e-07	2.1386082777677936e-05
P41219	6.123082582713571e-07	1.5114762933007866e-05
P41220	8.211471720541853e-07	1.6481407795849677e-05
P41221	7.24823778029086e-06	6.142379755567566e-05
P41222	6.373211946894651e-07	4.258615968446374e-06
P41223	5.673526332914236e-07	8.100609987752302e-06
P41225	3.435366917756397e-06	1.7511978361261823e-05
P41226	2.0648022542923204e-06	7.533249146246594e-06
P41227	6.186437554145004e-07	1.4572745865237674e-05
P41229	4.6207672600299715e-05	0.0015265674054666465
P41231	3.6141776970147146e-06	1.3037250015429425e-05
P41235	9.153472262201741e-07	2.2588812625370316e-05
P41236	8.963459948255225e-07	9.904774323550222e-06
P41238	6.252461556116293e-06	2.670447226061132e-05
P41240	7.405660165295456e-07	2.2443603839211307e-05
P41247	1.734253048932768e-05	1.85770052356246e-05
P41250	8.019663595574267e-07	3.009126981233174e-05
P41252	5.028625736070335e-07	1.676434376296652e-05
P41271	8.338777230235251e-07	5.159725008791892e-06
P41273	4.3065654078056973e-07	1.5608641264668816e-06
P41279	1.1517824114377762e-06	1.5033087343941777e-05
P41439	4.4476739455141247e-07	2.4442965428293726e-07
P41440	6.50589904099842e-07	1.582565568380157e-06
P41567	6.860253779837945e-07	3.0978300213566286e-06
P41586	3.13666165559205e-07	2.672749314320559e-07
P41587	4.5759076628796794e-07	7.99924355787611e-06
P41594	9.933275386942899e-07	5.08449411410225e-06
P41595	1.8932041308723782e-06	1.6543087846621024e-05
P41597	1.2811825509968173e-06	2.026302525691962e-05
P41732	3.3091813269888024e-06	2.184759576249636e-05
P41743	5.972393437142118e-07	2.360896474629268e-05
P41968	8.647118634972131e-07	6.493926764709143e-07
P41970	1.0640086819755136e-06	5.788739278556033e-06
P42025	5.023089444968005e-07	7.261228494874224e-06
P42081	9.868614272607739e-07	1.6775435998240048e-06
P42126	4.6216383412916706e-07	3.4114189424236854e-06
P42127	4.947363980265517e-07	2.883417876552136e-07
P42166	5.440773084434393e-07	3.167718512128193e-05
P42167	5.584797052212971e-07	3.3054441435983666e-05
P42224	1.3459674585602829e-06	0.00010354636885707848
P42226	3.918226826417745e-05	0.0015320695187104338
P42229	1.3859068605497738e-06	3.762083450755646e-05
P42261	1.102146903906992e-06	1.1321840982286425e-05
P42262	1.930298766065295e-06	2.003201392023432e-05
P42263	1.2200832476202054e-06	9.516795468971433e-06
P42285	6.016829298631588e-07	2.1971628239134028e-05
P42330	3.497387597117742e-07	7.701906623563865e-07
P42331	1.399936582256771e-06	1.8252669004221074e-05
P42336	2.285453516004773e-05	0.001530992184497872
P42338	4.950278214059493e-05	0.0014280490787832363
P42345	1.2154632202978117e-05	0.0013486502953018549
P42356	7.103538284910596e-07	1.621907866792126e-05
P42357	1.1438002633745073e-06	1.1638691882177154e-05
P42566	1.4297449910950947e-05	0.0012309457193232002
P42568	4.304695123185946e-05	0.001455024257760437
P42574	1.3269669634869247e-05	0.0014335309901600036
P42575	1.1177206391416658e-06	1.3298707954076913e-05
P42658	3.390935032433767e-07	3.55760671987994e-07
P42677	4.6708555426645206e-07	1.7175977572629167e-05
P42679	2.027863657286031e-06	1.9023157375787705e-05
P42680	4.9537314137322177e-05	0.0013453226176521442
P42681	1.143152894720087e-06	1.0737624170496471e-05
P42684	4.507975686163422e-05	0.0015295906943457041
P42685	1.3670423480200373e-06	5.3185940301058375e-06
P42694	5.447399927289244e-07	1.3761643669945874e-05
P42695	5.800476697767245e-07	8.127048761879819e-06
P42696	5.621800884043658e-07	1.6806608084160145e-05
P42701	5.116770654578289e-07	1.527891455849992e-06
P42702	8.797971461251442e-05	0.0012181045905842406
P42704	4.525476015562585e-07	3.108058103049351e-05
P42765	7.264690865277695e-07	1.656498000512798e-05
P42766	3.843816904671075e-07	1.3497242791483209e-05
P42768	2.2857660521954323e-05	0.0012214218536886977
P42771	1.0928449052150612e-05	0.001527391280823003
P42772	1.5878520386510555e-06	2.665116838784764e-05
P42773	2.643390274824525e-05	0.0010736956000137108
P42785	7.628299368645762e-07	4.830385648384399e-06
P42830	6.858763211065307e-06	8.147177172314317e-05
P42857	6.29504505422089e-07	3.7513970786503807e-06
P42858	4.12329224710009e-07	5.4766952926937314e-05
P42892	7.495487337028873e-07	5.930200442155699e-06
P42898	3.6174673462645263e-07	9.176165335019373e-07
P43003	1.1428203236127456e-06	8.230934406123917e-06
P43004	9.365284835009131e-07	3.2499354560504123e-06
P43005	1.488322635424815e-06	1.950866115341715e-05
P43007	5.506792494589262e-07	1.4553955844145446e-06
P43026	3.477395319654997e-06	2.371496407870136e-05
P43034	1.0120521929939699e-06	2.2724473939550147e-05
P43080	5.758188353618819e-07	7.802986707715414e-07
P43088	4.0755311681002546e-06	1.9413046291329797e-05
P43115	1.9606229328850796e-06	5.6480202316801626e-05
P43116	8.678009439412738e-07	1.2578429188465862e-06
P43119	9.816085883496873e-07	1.7306376400227183e-05
P43121	5.163712844563826e-07	4.154712355181403e-06
P43146	4.291517179157967e-05	0.0013483199154560354
P43155	1.127246661223284e-06	4.7397035577521346e-06
P43220	3.714689649188648e-07	5.868358578714226e-06
P43234	1.1224928989878716e-06	2.9943408561826176e-06
P43235	6.895465668158835e-07	2.370860022063377e-06
P43243	5.042394393197893e-07	3.4580170181802974e-05
P43246	1.2830016338485588e-05	0.0013238486064873574
P43250	7.318365374961749e-07	6.868915713439511e-06
P43251	1.8803391420857821e-06	6.414903899289953e-06
P43268	0.0001494563362337804	0.0016382784552416527
P43304	5.595931456371568e-07	5.267841830030251e-06
P43307	3.944394462979067e-07	6.2029798595226046e-06
P43308	1.7334619903401968e-06	5.143369189269385e-06
P43320	4.1723328349220643e-07	3.918329167052282e-07
P43351	1.7020645266289078e-06	2.8916114483261205e-05
P43353	3.2867583316910714e-07	1.4848167538016718e-06
P43354	8.737756404690685e-07	8.289400572237928e-06
P43355	1.168741384449634e-06	2.5315762071050084e-05
P43356	1.965409335522142e-06	2.029705670401546e-05
P43357	5.355077923646322e-07	1.5795518230883235e-05
P43358	5.796026618086355e-07	4.317252450299731e-06
P43360	5.579344124874688e-07	1.1829968382425236e-05
P43361	8.990621756894291e-07	4.206900448377012e-06
P43362	4.890658274038024e-07	3.6854350958003404e-07
P43363	1.44589765901247e-06	1.931501518452893e-05
P43364	8.223840634383483e-07	2.533172759248481e-05
P43365	3.8049661454475733e-07	8.107960758327429e-07
P43366	3.509480869218945e-06	7.5361780155796995e-06
P43378	4.908057787757472e-07	9.546063313979291e-06
P43403	2.4481976440897855e-06	5.639653008590113e-05
P43405	1.654886844654414e-05	0.0014508637529676155
P43487	6.12182303235181e-07	1.1202691280483562e-05
P43489	6.141745638230483e-07	8.98172066921612e-07
P43490	7.410282366291084e-07	1.0146038439687144e-05
P43626	5.018417458131246e-06	1.2354020978385628e-05
P43627	1.1022935185450388e-06	1.0608907838486997e-06
P43628	7.968093844308694e-07	8.04324937776211e-06
P43629	3.4449507649256335e-06	1.3358100459228814e-05
P43630	7.985198892776418e-07	3.2442018434912925e-06
P43631	5.079617894193039e-07	2.1243038115888244e-06
P43632	2.8392405298101665e-06	3.1959593850957058e-06
P43652	1.8568952556401032e-06	6.768463776877466e-06
P43657	2.1046310825576086e-06	3.612864874976965e-05
P43681	3.541738814949899e-06	1.833921164927693e-05
P43686	5.380033837105598e-07	2.446367050071329e-05
P43694	1.8308786803774439e-06	1.9858756124389743e-05
P43699	1.7338704211624275e-05	0.001567180238273894
P43897	3.999714143125187e-07	1.541131341737928e-05
P45378	4.000120776592947e-07	5.894000653983249e-07
P45379	4.539755505941669e-07	8.556806306674981e-07
P45381	1.2495874767989797e-06	4.6300121785561e-06
P45452	5.969331937566878e-06	1.705822485647909e-05
P45844	3.3043383570805894e-07	3.138889976664637e-07
P45877	1.0681750032038402e-06	6.010708049809727e-06
P45880	3.732755605957373e-07	1.6417427214733562e-05
P45954	2.9411064475022633e-06	3.469386644762363e-05
P45973	7.337685342210043e-07	3.895155224546545e-05
